"uri"|"id"|"source"|"lon"|"lat"|"the_geom"|"length_m"|"area_m2"|"category"|"generic_category"|"name"|"description"|"phone"|"fax"|"email"|"homepage"|"street"|"street_num"|"postCode"|"locality"|"country"|"open_hours"|"wikipedia"|"image"|"confScore"|"attrGain"
"http://slipo.eu/id/poi/a3a81f13-6487-3ead-9de1-70c05891075f"|"W425507347"|"OpenStreetMap"|"19.95107475"|"39.42546924999999"|"SRID=4326;MULTIPOLYGON (((19.9510055 39.4255314, 19.950979 39.4254338, 19.951144 39.4254071, 19.9511705 39.4255047, 19.9510055 39.4255314)))"|"51.15838554940511"|"160.61726792340403"|"RESTAURANT"|"EAT/DRINK"|"Restaurant Ananias"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/4a012985-2e64-345b-819b-e0900824d525"|"N4331348191"|"OpenStreetMap"|"19.9127847"|"39.5465687"|"SRID=4326;POINT (19.9127847 39.5465687)"|""|""|"CAFE"|"EAT/DRINK"|"Benetcia"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/1aefdfbf-403a-3386-b3e8-73c6957dcb12"|"2142"|"GET"|"19.92265327796025"|"39.622884713941666"|"SRID=4326;MULTIPOINT ((19.92265327796025 39.622884713941666))"|""|""|"Public Services"|"PUBLIC SERVICE"|"Προξενείο Γερμανίας; CONSULATE OF GERMANY"|""|"2661031453"|""|""|""|"GILFORD; Γκυλφορδ"|"57"|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/30d57fc0-f3fe-3a9e-9332-e5dfee14645f"|"N2166359023"|"OpenStreetMap"|"19.9204722"|"39.7917187"|"SRID=4326;POINT (19.9204722 39.7917187)"|""|""|"CASTLE2"|"TOURISM"|"Φρούριο Κασσιώπης"|"Byzantine castle later fortified by the Venetians."|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/c903108f-15bf-3daf-bc75-0b3ffa72450b"|"N3819328021"|"OpenStreetMap"|"19.738813"|"39.687307"|"SRID=4326;POINT (19.738813 39.687307)"|""|""|"CHRISTIAN"|"RELIGIOUS"|"Naos Pammegiston Taxiarxon"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/9fc95862-77fe-30a1-9ea8-c2e92873469e"|"N4307144491"|"OpenStreetMap"|"19.8465834"|"39.652683"|"SRID=4326;POINT (19.8465834 39.652683)"|""|""|"RUINS"|"TOURISM"|"Ενετικά Ναυπηγεία"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/0508f48c-c197-3f6e-a402-96f2502a6ec0"|"W489112374"|"OpenStreetMap"|"19.852491296475122"|"39.54828202219738"|"SRID=4326;MULTIPOLYGON (((19.8526708 39.5484322, 19.8528129 39.5481343, 19.8526708 39.5480868, 19.8524857 39.5482667, 19.8523811 39.5482543, 19.8522175 39.5482026, 19.852078 39.5482998, 19.8522309 39.5483949, 19.852424 39.5483743, 19.8526708 39.5484322)))"|"170.24455188768582"|"1135.5405175430228"|"HOTEL"|"ACCOMMODATION"|"Golden Nests"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/6db61ebd-bae0-37d6-92fd-486c99596d96"|"2136"|"GET"|"19.90148318565389"|"39.629035519173385"|"SRID=4326;MULTIPOINT ((19.90148318565389 39.629035519173385))"|""|""|"Public Services"|"PUBLIC SERVICE"|"CUSTOMS STATION OF CORFU; Τελωνείο Κέρκυρας"|""|"2661030290"|""|""|""|"ETHN. ADISTASSIS; Εθν. Αντιστασης"|"1"|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/a17ecae9-eaa2-3852-b1c1-ed14fa896a8a"|"N4316719594"|"OpenStreetMap"|"19.9299921"|"39.4763134"|"SRID=4326;POINT (19.9299921 39.4763134)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Zaks Family Taverna"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/686de7c2-bfec-37c9-980e-eb1422734340"|"N5075001841"|"OpenStreetMap"|"19.9149821"|"39.5410744"|"SRID=4326;POINT (19.9149821 39.5410744)"|""|""|"SUPERMARKET"|"SHOP"|"coop"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/1c5f09d3-a37d-30be-a4c8-e2fdd97a60f1"|"4089"|"GET"|"19.915623912931725"|"39.62310843693908"|"SRID=4326;MULTIPOINT ((19.915623912931725 39.62310843693908))"|""|""|"ATM"|"BUSINESS"|"Τράπεζας Πειραιώς - Πλ. Σαρόκου-Κέρκυρα; Piraeus Bank - Pl. Sarokou-kerkira"|""|"2661045325"|"2661036337"|""|"http://www.piraeusbank.gr"|"Θεοτόκη Ιωάννη"|"60"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/75851cc3-b955-3e16-8b51-8cc91963f5b2"|"N4336799989"|"OpenStreetMap"|"19.7024733"|"39.67261"|"SRID=4326;POINT (19.7024733 39.67261)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Mediterraneo"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/7ef161e6-d36d-3d2e-a41a-5646a07386cd"|"3474"|"GET"|"19.864941960149334"|"39.53946894531224"|"SRID=4326;MULTIPOINT ((19.864941960149334 39.53946894531224))"|""|""|"Health"|"HEALTH"|"Pharmacy; Φαρμακείο"|""|"2661053642"|""|""|""|""|"0"|"49084"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/bff16dfb-00d1-3b6d-80a6-05898f43ee4e"|"N5040309589"|"OpenStreetMap"|"19.914498"|"39.6216449"|"SRID=4326;POINT (19.914498 39.6216449)"|""|""|"BUSSTOP"|"TRANSPORT"|"Στάση Γκίκα"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/7a54b2fc-53fd-3bb6-b185-183a5dee581a"|"2334"|"GET"|"19.92240591933892"|"39.62450521694835"|"SRID=4326;MULTIPOINT ((19.92240591933892 39.62450521694835))"|""|""|"Sightseeing"|"TOURISM"|"Μουσείο Χαρτονομισμάτων Ιονικής Τράπεζας (Κέρκυρα); Moussio Chartonomismaton Ionikis Trapezas (kerkira)"|""|"2661041552"|""|""|""|"PL. IROON KIPRIAKOU AGONA; Πλ. Ηρωων Κυπριακου Αγωνα"|""|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/779b2dbb-de8f-37e8-ac49-dc971222cdc1"|"3882"|"GET"|"19.91582742251353"|"39.62182774074483"|"SRID=4326;MULTIPOINT ((19.91582742251353 39.62182774074483))"|""|""|"ATM"|"BUSINESS"|"Alpha Bank - Π. Κωνσταντα; Alpha Bank - P. Konstada"|""|"0"|""|""|"http://www.alpha.gr"|"Κωνσταντά Πολυχρονίου"|"12"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/103d34f7-c77d-3de5-a1e1-739eb4cb4b21"|"W443622774"|"OpenStreetMap"|"19.651416750000003"|"39.744018249999996"|"SRID=4326;MULTIPOLYGON (((19.6513467 39.7440683, 19.6514875 39.7440677, 19.6514868 39.7439682, 19.651346 39.7439688, 19.6513467 39.7440683)))"|"46.22117575756127"|"133.26443453350544"|"RESTAURANT"|"EAT/DRINK"|"Ταβέρνα ο Μπρούκλης"|""|""|""|""|""|"Brouklis"|"7"|"49081"|"Αρίλλας"|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/b018ee00-7f01-38b5-a27e-395d65bc1008"|"N485076264"|"OpenStreetMap"|"19.8195215"|"39.7945976"|"SRID=4326;POINT (19.8195215 39.7945976)"|""|""|"SUPERMARKET"|"SHOP"|"Diellas"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/c7ecd9a8-f434-318b-be13-fc5088c7be2d"|"N4311385193"|"OpenStreetMap"|"19.707407"|"39.7925374"|"SRID=4326;POINT (19.707407 39.7925374)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Munchise"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/cac16030-159c-3fa2-b4c3-0754bf8c783b"|"N2925167736"|"OpenStreetMap"|"19.8165794"|"39.7925231"|"SRID=4326;POINT (19.8165794 39.7925231)"|""|""|"CAFE"|"EAT/DRINK"|"Tet a Tet"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/321994cf-5fca-3c06-96da-2921246004b1"|"N4416202672"|"OpenStreetMap"|"19.6475901"|"39.7456309"|"SRID=4326;POINT (19.6475901 39.7456309)"|""|""|"SUPERMARKET"|"SHOP"|"Kaloudis"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/e85b538f-dfe5-35b2-a581-a0069f7ad682"|"2281"|"GET"|"19.672908774428386"|"39.787433911919635"|"SRID=4326;MULTIPOINT ((19.672908774428386 39.787433911919635))"|""|""|"Accommodation"|"ACCOMMODATION"|"Villa De Loulia; VILLA DE LOULIA"|""|"2663095394"|"2663095145"|"info@villadeloulia.gr"|"http://www.villadeloulia.gr"|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/83606f91-41f8-3f48-b83a-05555e40caf1"|"3540"|"GET"|"19.902561871114532"|"39.610441889067026"|"SRID=4326;MULTIPOINT ((19.902561871114532 39.610441889067026))"|""|""|"Gas Stations"|"AUTOMOTIVE"|"JETOIL; JETOIL"|""|"0"|""|""|"http://www.jetoil.gr"|""|"0"|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/1e1562a8-586d-35ed-b3ca-bf6bece6534c"|"N4916668396"|"OpenStreetMap"|"19.8517484"|"39.6450731"|"SRID=4326;POINT (19.8517484 39.6450731)"|""|""|"BAR"|"EAT/DRINK"|"GNM's"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/422e4978-9f01-3360-b229-a0571aa44c34"|"2085"|"GET"|"19.920748213408746"|"39.62533119258197"|"SRID=4326;MULTIPOINT ((19.920748213408746 39.62533119258197))"|""|""|"Religion"|"RELIGIOUS"|"Ευαγγελίστρια Καθολική Εκκλησία; EVAGELISTRIA CATHOLIC CHURCH"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/7a90acd8-7d24-3496-a66c-0a20ffc20b0f"|"N3697652137"|"OpenStreetMap"|"19.9833418"|"39.4150128"|"SRID=4326;POINT (19.9833418 39.4150128)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Nikos Taverna"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/56889d3d-c6e1-35e0-af30-985f950ca20d"|"2115"|"GET"|"19.915647259688665"|"39.60842558907588"|"SRID=4326;MULTIPOINT ((19.915647259688665 39.60842558907588))"|""|""|"Religion"|"RELIGIOUS"|"Νεκροταφείο Λαμποβίσσης; CEMETERY OF LABOVISSI"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/c8b42282-725e-3ed4-b1e2-d5ce56bd5983"|"2494"|"GET"|"19.910563330850945"|"39.572926693743234"|"SRID=4326;MULTIPOINT ((19.910563330850945 39.572926693743234))"|""|""|"Accommodation"|"ACCOMMODATION"|"Frini; Frini"|""|"2661036877"|""|""|""|"Πέραμα"|""|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/f3d989de-3e7e-3de2-a1f7-d33dd4042ef9"|"N4209010747"|"OpenStreetMap"|"19.9064884"|"39.5326337"|"SRID=4326;POINT (19.9064884 39.5326337)"|""|""|"HOSTEL"|"ACCOMMODATION"|"The Olive Press"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/8140090e-d767-31ea-a86f-16dd05c7b885"|"N5040309585"|"OpenStreetMap"|"19.8720896"|"39.6368834"|"SRID=4326;POINT (19.8720896 39.6368834)"|""|""|"BUSSTOP"|"TRANSPORT"|"Agia..."|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/6ec889e4-2946-3b5c-b09c-2e03c133e93e"|"N5027722622"|"OpenStreetMap"|"19.8115674"|"39.7900844"|"SRID=4326;POINT (19.8115674 39.7900844)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Αλεγρία"|""|"+30 2663 064844"|""|""|""|""|""|"49081"|"Acharavi"|""|"24/7 Mo-Mi 18:00-01:00, Do 18:00-00:00, Fr-So 18:00-01:00"|""|""|""|"1.0"
"http://slipo.eu/id/poi/b78df66f-ede7-3b7f-a4e9-d398845dd23b"|"3165"|"GET"|"19.919145067979056"|"39.6145842222221"|"SRID=4326;MULTIPOINT ((19.919145067979056 39.6145842222221))"|""|""|"Health"|"HEALTH"|"Pharmacy; Φαρμακείο"|""|"2661040758"|""|""|""|"Αλκινόου"|"42"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/f3410e42-6901-3ff4-a27c-e9c4e13b750e"|"2582"|"GET"|"19.70308772144753"|"39.7920451689783"|"SRID=4326;MULTIPOINT ((19.70308772144753 39.7920451689783))"|""|""|"Accommodation"|"ACCOMMODATION"|"Sofoklis Apartments; Sofoklis Apartments"|""|"6937767305"|""|""|"http://www.sofoklisapartments.gr"|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/0c20e79e-80a3-3a71-b559-9257557a7214"|"N1772947147"|"OpenStreetMap"|"19.8279614"|"39.6213574"|"SRID=4326;POINT (19.8279614 39.6213574)"|""|""|"HAMLET"|"SETTLEMENTS"|"Βασιλικά"|""|""|""|""|""|""|""|"49100"|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/9e7e59ca-e498-36f2-af53-fab9d2a68df3"|"N489985739"|"OpenStreetMap"|"19.9330489"|"39.7673085"|"SRID=4326;POINT (19.9330489 39.7673085)"|""|""|"VILLAGE"|"SETTLEMENTS"|"Καρυώτικο"|""|""|""|""|""|""|""|"49100"|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/7cb7dc90-9467-3ca6-b338-226e77dec53f"|"1755"|"GET"|"19.69790939945148"|"39.67935581797238"|"SRID=4326;MULTIPOINT ((19.69790939945148 39.67935581797238))"|""|""|"Car"|"AUTOMOTIVE"|"Χώρος Στάθμευσης; PARKING"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/7e7f8873-7e54-3905-a595-30954fcc83c7"|"W502732167"|"OpenStreetMap"|"19.90534649254659"|"39.5604466634121"|"SRID=4326;MULTIPOLYGON (((19.9051487 39.5605881, 19.9053042 39.5606531, 19.9053691 39.5604732, 19.9054598 39.5605031, 19.9054922 39.5604332, 19.9055506 39.5603382, 19.905395 39.5602683, 19.9053172 39.5602433, 19.9052783 39.5603083, 19.9054144 39.5603532, 19.9053768 39.5604389, 19.9052725 39.560393, 19.9051487 39.5605881)))"|"152.1394524380678"|"602.8053022680249"|"HOTEL"|"ACCOMMODATION"|"Benistes Bay View"|""|"+30 26610 57336"|""|"info@benitsesbayview.com"|"http://benitsesbayview.com"|"Αχιλλείου"|""|"49084"|"Gastouri"|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/87688674-ca69-300c-8fe0-6b625f65bbc7"|"N2102266865"|"OpenStreetMap"|"19.9403382"|"39.7441729"|"SRID=4326;POINT (19.9403382 39.7441729)"|""|""|"RESTAURANT"|"EAT/DRINK"|"Taverna Kouloura"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/1d516b61-b30c-344b-b866-197c3740f4a7"|"N4413565681"|"OpenStreetMap"|"19.6500503"|"39.7409549"|"SRID=4326;POINT (19.6500503 39.7409549)"|""|""|"BIERGARTEN"|"EAT/DRINK"|"Vinceremo"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/bcadd5e7-3a44-3b8d-b97f-080c60026097"|"N967309275"|"OpenStreetMap"|"19.9860978"|"39.4496417"|"SRID=4326;POINT (19.9860978 39.4496417)"|""|""|"HOTEL"|"ACCOMMODATION"|"Hotel Regina"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/633f0121-f068-39db-bf5d-953c3d5b8b60"|"1721"|"GET"|"19.854176489903832"|"39.64475976065085"|"SRID=4326;MULTIPOINT ((19.854176489903832 39.64475976065085))"|""|""|"Culture – Entertainment"|"TOURISM"|"Πίπιλας; Pipilas"|""|"2661091201"|"2661090081"|"info@pipilascorfu.gr"|"http://www.pipilascorfu.gr"|"6ο χλμ Εθν.Παλαιοκαστρίτσας"|""|"49100"|""|""|""|""|""|"0.9346277"|"{scoreA: 1.0, scoreB: 1.0, score: 0.2857143}"
"http://slipo.eu/id/poi/7f6d5c54-4924-3bf0-b019-78deb4d9ee0d"|"2226"|"GET"|"19.918773875372167"|"39.5932486427531"|"SRID=4326;MULTIPOINT ((19.918773875372167 39.5932486427531))"|""|""|"Accommodation"|"ACCOMMODATION"|"Ariti Grand Hotel Corfu; Ariti Grand Hotel Corfu"|""|"2661033885"|"2661033889"|"manager@aritihotel.com"|"http://www.aritihotel.com"|"Ναυσικάς"|"41"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/b476aad0-896b-35fe-b080-bc2108c330b7"|"2111"|"GET"|"19.921943790408662"|"39.61121565172158"|"SRID=4326;MULTIPOINT ((19.921943790408662 39.61121565172158))"|""|""|"Religion"|"RELIGIOUS"|"AGII PADES (GARITSA); Άγιοι Πάντες (Γαρίτσα)"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/39764431-3d8c-35e2-8dc1-937745539a77"|"3164"|"GET"|"19.893692463483216"|"39.624024925522"|"SRID=4326;MULTIPOINT ((19.893692463483216 39.624024925522))"|""|""|"Health"|"HEALTH"|"Pharmacy; Φαρμακείο"|""|"2661024197"|""|""|""|"Κέρκυρας - Παλαιοκαστρίτσας"|"80"|"49100"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/9dc02c2d-f875-3dc3-9b9d-92a3f10c0a46"|"W429356062"|"OpenStreetMap"|"19.948367590213646"|"39.42702458740807"|"SRID=4326;MULTIPOLYGON (((19.948195 39.4269766, 19.9483668 39.4269062, 19.9483829 39.4269403, 19.9484278 39.4269241, 19.9484824 39.4270162, 19.9485385 39.4270042, 19.9485526 39.4270465, 19.9484824 39.4270703, 19.9485105 39.4271147, 19.9484404 39.4271331, 19.9484137 39.4270887, 19.9482917 39.427131, 19.948195 39.4269766)))"|"100.57487769599493"|"447.10312266232785"|"BAR"|"EAT/DRINK"|"Mad Mikes Cocktail Bar"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/8aa3beed-5c9e-39bd-b505-318d2cca670f"|"W428785241"|"OpenStreetMap"|"19.94434519797231"|"39.42660891584819"|"SRID=4326;MULTIPOLYGON (((19.9442767 39.4265813, 19.9443383 39.4265494, 19.9444137 39.4266366, 19.9443521 39.4266684, 19.9442767 39.4265813)))"|"36.042518809652506"|"74.23277822694989"|"BAR"|"EAT/DRINK"|"Europa Bar"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/424b80e6-0171-32fc-b99c-1e69577a70a9"|"2201"|"GET"|"19.924478770670476"|"39.62675290948723"|"SRID=4326;MULTIPOINT ((19.924478770670476 39.62675290948723))"|""|""|"Education"|"EDUCATION"|"Ιόνιο Πανεπιστήμιο - Τμήμα Ξένων Γλωσσών, Μεταφραστών & Διερμηνέων (Γραμματεία); IONIAN UNIVERSITY - DEPARTMENT OF FOREIGNER LANGUAGES, TRANSLATORS AND INTERPRETERS (SECRETARIAT)"|""|"302661087221"|""|""|"http://www.dflti.ionio.gr"|"KAPODISTRIOU; Καποδιστριου"|"124"|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/3b067fd1-92c8-3357-b3ee-9d2a6564f8f1"|"2233"|"GET"|"19.72256951912273"|"39.67738440569537"|"SRID=4326;MULTIPOINT ((19.72256951912273 39.67738440569537))"|""|""|"Accommodation"|"ACCOMMODATION"|"Ενοικιαζόμενα Δωμάτια; ROOMS TO LET"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/a80200a1-1697-342c-a536-e5cd80b2bcaf"|"R6370728"|"OpenStreetMap"|"19.983945926114963"|"39.414114136965146"|"SRID=4326;MULTIPOLYGON (((19.9855164 39.4130407, 19.9845622 39.4135649, 19.9826302 39.4146425, 19.9821474 39.4150072, 19.9812837 39.4153056, 19.9814339 39.4155004, 19.9825068 39.4149078, 19.9836813 39.414562, 19.9839967 39.4143001, 19.9844396 39.4139629, 19.9850131 39.4138042, 19.9851296 39.413772, 19.9859626 39.4132434, 19.9857513 39.4131709, 19.9855345 39.4131192, 19.9855164 39.4130407)))"|"988.8937531708585"|"14293.101739115295"|"BEACH"|"NATURAL ATTRACTION"|"Marathias beach"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/12425bef-a35a-34e0-af54-ab6fe0493095"|"N2794600664"|"OpenStreetMap"|"19.918235"|"39.5965318"|"SRID=4326;POINT (19.918235 39.5965318)"|""|""|"BUSSTOP"|"TRANSPORT"|"Στάση"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/12001080-be2d-3cfa-bee1-fa0eb9efd103"|"3527"|"GET"|"20.021976601798173"|"39.418627171767426"|"SRID=4326;MULTIPOINT ((20.021976601798173 39.418627171767426))"|""|""|"Gas Stations"|"AUTOMOTIVE"|"BP; BP"|""|"0"|""|""|"http://www.bp.com"|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/4d59cd5e-7b10-35e6-89e5-6e5da72b06f8"|"N5143797621"|"OpenStreetMap"|"19.6511071"|"39.7438825"|"SRID=4326;POINT (19.6511071 39.7438825)"|""|""|"JEWELRY"|"SHOP"|"Boutique Alexandra"|""|""|""|""|""|""|""|""|""|""|"Mo-Su 10:30-22:00"|""|""|""|"1.0"
"http://slipo.eu/id/poi/b26e1d60-c578-3ec2-87b9-589432b06dc5"|"W428423990"|"OpenStreetMap"|"19.895364996527068"|"39.59045289382655"|"SRID=4326;MULTIPOLYGON (((19.8955673 39.5905279, 19.8951301 39.59053, 19.8951328 39.5904018, 19.8953554 39.5904018, 19.8953527 39.5903563, 19.8955673 39.5903584, 19.8955673 39.5905279)))"|"113.19360126035801"|"618.5669713688827"|"SUPERMARKET"|"SHOP"|"Markato"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/decb826f-8a40-3c7e-91d5-55da493c758b"|"2172"|"GET"|"19.914282085293323"|"39.621565832516346"|"SRID=4326;MULTIPOINT ((19.914282085293323 39.621565832516346))"|""|""|"Education"|"EDUCATION"|"2nd HIGH SCHOOL OF CORFU; 2ο Λύκειο Κέρκυρας"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/7703aa17-2f14-3065-b679-56fd1c714a61"|"N2429791307"|"OpenStreetMap"|"19.9248093"|"39.4840343"|"SRID=4326;POINT (19.9248093 39.4840343)"|""|""|"BAR"|"EAT/DRINK"|"Enjoy"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/60d0f45b-4fc6-3755-85f9-ddfd7d0ab1de"|"2483"|"GET"|"19.921221688694438"|"39.624947286252485"|"SRID=4326;MULTIPOINT ((19.921221688694438 39.624947286252485))"|""|""|"Café - bar"|"EAT/DRINK"|"da li; da li"|""|"2661034062"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/0379ec90-881f-3ead-999d-07e493d7cd3e"|"2096"|"GET"|"19.919248674005907"|"39.62403609248434"|"SRID=4326;MULTIPOINT ((19.919248674005907 39.62403609248434))"|""|""|"Religion"|"RELIGIOUS"|"Εβραϊκή Συναγωγή; EVRAIKI SINAGOGI"|""|"0"|""|""|""|"Βελισσαριου"|""|""|""|""|""|""|""|"0.98414"|"{scoreA: 1.0, scoreB: 1.0, score: 0.16666667}"
"http://slipo.eu/id/poi/c818c5b8-2d50-3784-b3fa-0d53d0b1c2b1"|"N4792065013"|"OpenStreetMap"|"19.7431516"|"39.6834109"|"SRID=4326;POINT (19.7431516 39.6834109)"|""|""|"BUSSTOP"|"TRANSPORT"|"Doukades"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/98fd3c48-a15e-31ef-b751-8d0b90fbbd2f"|"N3036651447"|"OpenStreetMap"|"19.7250774"|"39.6759549"|"SRID=4326;POINT (19.7250774 39.6759549)"|""|""|"BAR"|"EAT/DRINK"|"Taverna Oasis"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/256f0336-b166-3692-b508-6f6d6d58efc2"|"N4338199489"|"OpenStreetMap"|"19.8846957"|"39.7980595"|"SRID=4326;POINT (19.8846957 39.7980595)"|""|""|"HOTEL"|"ACCOMMODATION"|"VillaThalassa"|""|"00306977783136"|""|""|""|""|""|""|""|""|"24/7"|""|""|""|"1.0"
"http://slipo.eu/id/poi/dbb6a122-cd84-3dbe-9513-a0d9a57a123c"|"2035"|"GET"|"19.921893310364354"|"39.624051325028404"|"SRID=4326;MULTIPOINT ((19.921893310364354 39.624051325028404))"|""|""|"Public Spaces"|"LANDUSE"|"VRACHLIOTI SQUARE; Πλατεία Βραχλιώτη"|""|"0"|""|""|""|""|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/958a565d-430b-3be9-b209-530414bdd4b8"|"N3674033956"|"OpenStreetMap"|"19.9236853"|"39.48779"|"SRID=4326;POINT (19.9236853 39.48779)"|""|""|"HOTEL"|"ACCOMMODATION"|"Aragorn"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1.0"
"http://slipo.eu/id/poi/c9c41426-6c54-3c7f-8b86-45a7948f3496"|"2067"|"GET"|"19.919034533980696"|"39.61360815947861"|"SRID=4326;MULTIPOINT ((19.919034533980696 39.61360815947861))"|""|""|"Religion"|"RELIGIOUS"|"AGIA TRIADA (GARITSA); Αγία Τριάδα (Γαρίτσα)"|""|"2661033301"|""|""|""|"ALKINOOU; Αλκινοου"|""|""|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/43a712ec-bca7-3f9c-bea8-88b80dc3a0dc"|"1714"|"GET"|"19.904109955087485"|"39.725622119037595"|"SRID=4326;MULTIPOINT ((19.904109955087485 39.725622119037595))"|""|""|"Accommodation"|"ACCOMMODATION"|"Sunshine Corfu Hotel & Spa; Sunshine Corfu Hotel & Spa"|""|"2663022281"|"2663022282"|"corfu.frontoffice@sv-clubs.com"|"http://www.sunshinevacationclubs.com/"|"Νησάκι"|""|"49083"|""|""|""|""|""|""|""
"http://slipo.eu/id/poi/e71a98d1-a32b-3651-b2de-0900085c9871"|"N4652812963"|"OpenStreetMap"|"19.6545183"|"39.7437308"|"SRID=4326;POINT (19.6545183 39.7437308)"|""|""|"BAR"|"EAT/DRINK"|"Rainbow"|""|""|""|""|""|"Arillas"|""|""|""|""|""|""|""|""|"1.0"
